route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::F4B0CFE6-18E1-4D06-A749-805E6E29BD07:,000000,OCESN33319R1187_R:CTE:FR:Line::F4B0CFE6-18E1-4D06-A749-805E6E29BD07::87741009:87746008:3:2422:20260731,33319,0,5411,
FR:Line::F4B0CFE6-18E1-4D06-A749-805E6E29BD07:,000000,OCESN33320R1187_R:CTE:FR:Line::F4B0CFE6-18E1-4D06-A749-805E6E29BD07::87746008:87741009:7:2208:20260731,33320,1,5412,
FR:Line::db59bfbb-0ca3-4f70-9dd5-5f99880e952f:,001815,OCESN33324R1187_R:CTE:FR:Line::db59bfbb-0ca3-4f70-9dd5-5f99880e952f::87741793:87335521:8:2153:20260607,33324,1,5413,
FR:Line::db59bfbb-0ca3-4f70-9dd5-5f99880e952f:,001815,OCESN33325R1187_R:CTE:FR:Line::db59bfbb-0ca3-4f70-9dd5-5f99880e952f::87335521:87741728:4:2431:20260607,33325,0,5414,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,002014,OCESN33326R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741793:87741009:11:1000:20260726,33326,0,5415,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,002015,OCESN33327R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741645:87741728:3:747:20260424,33327,1,5416,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,000298,OCESN33328R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741793:87741009:8:1113:20260220,33328,0,5417,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,002016,OCESN33328R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741793:87741009:8:1113:20260731,33328,0,5418,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,002017,OCESN33329R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741009:87741793:4:1449:20260731,33329,1,5419,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000526,OCESN3333F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1036:20260513,3333,1,5420,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,001043,OCESN3333F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1040:20260703,3333,1,5421,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,001125,OCESN3333F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1040:20260626,3333,1,5422,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002018,OCESN3333F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1036:20260619,3333,1,5423,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,002019,OCESN33330R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741793:87741009:8:1907:20260731,33330,0,5424,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,000089,OCESN33331R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741009:87741793:8:2426:20260221,33331,1,5425,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,002020,OCESN33331R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741009:87741793:8:2426:20260731,33331,1,5426,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,001845,OCESN33333R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741223:87741728:4:725:20260727,33333,1,5427,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,000705,OCESN33334R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741793:87741009:6:629:20260731,33334,0,5428,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,000705,OCESN33335R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741009:87741793:11:824:20260731,33335,1,5429,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,000705,OCESN33336R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741728:87741645:8:746:20260731,33336,0,5430,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,000046,OCESN33337R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741645:87741728:8:835:20260731,33337,1,5431,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,000483,OCESN33338R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741793:87741009:11:1000:20260726:1,33338,0,5432,
FR:Line::F4B0CFE6-18E1-4D06-A749-805E6E29BD07:,000705,OCESN33339R1187_R:CTE:FR:Line::F4B0CFE6-18E1-4D06-A749-805E6E29BD07::87741132:87741009:2:711:20260731,33339,1,5433,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,001920,OCESN3334F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:819:20260626,3334,0,5434,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000851,OCESN3334F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:819:20260703,3334,0,5435,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000869,OCESN3334F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:819:20260619,3334,0,5436,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,000705,OCESN33340R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741793:87741728:4:839:20260731,33340,0,5437,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,000705,OCESN33341R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741728:87741793:4:922:20260731,33341,1,5438,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,002021,OCESN33342R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741793:87741009:8:1113:20260220:1,33342,0,5439,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,002022,OCESN33342R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741793:87741009:8:1113:20260731:1,33342,0,5440,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,000705,OCESN33343R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741009:87741793:8:1025:20260731,33343,1,5441,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,000046,OCESN33344R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741728:87741645:9:1245:20260731,33344,0,5442,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,001859,OCESN33346R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741728:87741009:6:1928:20260703,33346,0,5443,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,002023,OCESN33346R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741728:87741645:3:1816:20260702,33346,0,5444,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,000046,OCESN33347R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741645:87741728:9:1341:20260731,33347,1,5445,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,000000,OCESN33348R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741728:87741645:9:1730:20260731,33348,0,5446,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,000705,OCESN33349R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741009:87741793:4:1449:20260731:1,33349,1,5447,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000851,OCESN3335F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1206:20260703,3335,1,5448,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,001920,OCESN3335F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1206:20260626,3335,1,5449,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000869,OCESN3335F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1202:20260619,3335,1,5450,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,000705,OCESN33350R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741793:87741009:8:1907:20260731:1,33350,0,5451,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,000000,OCESN33353R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741645:87741728:8:1836:20260731,33353,1,5452,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,002024,OCESN33357R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741009:87741793:8:2426:20260221:1,33357,1,5453,
FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299:,002025,OCESN33357R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741009:87741793:8:2426:20260731:1,33357,1,5454,
FR:Line::F4B0CFE6-18E1-4D06-A749-805E6E29BD07:,000705,OCESN33359R1187_R:CTE:FR:Line::F4B0CFE6-18E1-4D06-A749-805E6E29BD07::87746149:87746008:2:800:20260731,33359,0,5455,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002026,OCESN3336F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:903:20260530,3336,0,5456,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000133,OCESN3336F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:903:20260514,3336,0,5457,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000617,OCESN3336F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:903:20260627,3336,0,5458,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000465,OCESN3336F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:904:20260502,3336,0,5459,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002027,OCESN3336F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:903:20260328,3336,0,5460,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002028,OCESN3337F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:2:1156:20260525,3337,1,5461,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002029,OCESN3337F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:2:1156:20260621,3337,1,5462,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000362,OCESN3338F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1031:20260503,3338,0,5463,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000851,OCESN3338F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1031:20260703,3338,0,5464,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002030,OCESN3338F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1030:20260530,3338,0,5465,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002031,OCESN3338F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1031:20260621,3338,0,5466,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000635,OCESN3338F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1131:20260628,3338,0,5467,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000465,OCESN3338F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1030:20260502,3338,0,5468,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,001931,OCESN3338F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1031:20260605,3338,0,5469,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,001932,OCESN3338F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1031:20260626,3338,0,5470,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002027,OCESN3338F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1030:20260328,3338,0,5471,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002032,OCESN3338F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1031:20260322,3338,0,5472,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000684,OCESN3338F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1031:20260327,3338,0,5473,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000638,OCESN3339F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:3:1405:20260614,3339,1,5474,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000637,OCESN3339F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:3:1408:20260628,3339,1,5475,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,001920,OCESN3339F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:3:1405:20260626,3339,1,5476,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000459,OCESN3339F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:3:1405:20260503,3339,1,5477,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000851,OCESN3339F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:3:1405:20260703,3339,1,5478,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002033,OCESN3339F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:3:1405:20260621,3339,1,5479,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000869,OCESN3339F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:3:1402:20260619,3339,1,5480,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000465,OCESN3340F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1102:20260502,3340,0,5481,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002030,OCESN3340F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1102:20260530,3340,0,5482,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000362,OCESN3340F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1102:20260503,3340,0,5483,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000851,OCESN3340F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1104:20260703,3340,0,5484,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002034,OCESN3340F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1102:20260621,3340,0,5485,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000852,OCESN3340F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1104:20260626,3340,0,5486,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,001853,OCESN3341F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1603:20260702,3341,1,5487,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,001920,OCESN3341F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1604:20260626,3341,1,5488,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,001043,OCESN3341F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1604:20260703,3341,1,5489,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000869,OCESN3341F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1601:20260619,3341,1,5490,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,001954,OCESN3342F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1429:20260530,3342,0,5491,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002035,OCESN3342F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1502:20260621,3342,0,5492,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,001934,OCESN3342F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1429:20260514,3342,0,5493,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002036,OCESN3342F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1502:20260525,3342,0,5494,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000621,OCESN3342F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1535:20260628,3342,0,5495,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002037,OCESN3342F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1502:20260322,3342,0,5496,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002028,OCESN3343F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1634:20260525,3343,1,5497,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002038,OCESN3343F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1634:20260621,3343,1,5498,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,001910,OCESN3344F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1649:20260329,3344,0,5499,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,001917,OCESN3344F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1631:20260626,3344,0,5500,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000701,OCESN3344F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1705:20260412,3344,0,5501,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000635,OCESN3344F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1702:20260628,3344,0,5502,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000459,OCESN3344F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1630:20260503,3344,0,5503,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000851,OCESN3344F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1631:20260703,3344,0,5504,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002033,OCESN3344F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1630:20260621,3344,0,5505,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000684,OCESN3344F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1631:20260327,3344,0,5506,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000169,OCESN3345F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:2:1753:20260525,3345,1,5507,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002039,OCESN3345F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:2:1753:20260621,3345,1,5508,
FR:Line::872509D5-9DC9-4F24-8BB0-3716CA6C6F27:,000705,OCESN33451R1187_R:CTE:FR:Line::872509D5-9DC9-4F24-8BB0-3716CA6C6F27::87697128:87741009:2:750:20260731,33451,0,5509,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000623,OCESN3346F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1921:20260614,3346,0,5510,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,001917,OCESN3346F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1901:20260626,3346,0,5511,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000624,OCESN3346F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1934:20260628,3346,0,5512,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002040,OCESN3346F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1904:20260621,3346,0,5513,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000465,OCESN3346F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1904:20260502,3346,0,5514,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000851,OCESN3346F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1901:20260703,3346,0,5515,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002041,OCESN3346F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1904:20260329,3346,0,5516,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000684,OCESN3346F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1901:20260327,3346,0,5517,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000851,OCESN3347F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1918:20260703,3347,1,5518,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,001920,OCESN3347F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1918:20260626,3347,1,5519,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000869,OCESN3347F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1916:20260619,3347,1,5520,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000169,OCESN3348F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:2103:20260525,3348,0,5521,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002042,OCESN3348F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:2103:20260621,3348,0,5522,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000621,OCESN3348F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:2117:20260628,3348,0,5523,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,001913,OCESN3348F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:2103:20260329,3348,0,5524,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002043,OCESN3349F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1939:20260525,3349,1,5525,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000380,OCESN3349F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1936:20260502,3349,1,5526,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000639,OCESN3349F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1940:20260613,3349,1,5527,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002039,OCESN3349F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1939:20260621,3349,1,5528,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002044,OCESN3349F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1936:20260530,3349,1,5529,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,000849,OCESN3350F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:2136:20260703,3350,0,5530,
FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce:,002045,OCESN3350F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:2136:20260626,3350,0,5531,
